date,price,signal,asset_return,position,strategy_return,trade,ml_equity,bh_equity
2025-08-28 04:00:00,180.16,0,-0.007765600044060128,0,-0.0,0,137124.287365156,132285.77722299733
2025-08-29 04:00:00,174.215,0,-0.032998445825932476,0,-0.0,0,137124.287365156,127920.55216976289
2025-09-02 04:00:00,170.75,0,-0.019889217346382382,0,-0.0,0,137124.287365156,125376.31250458922
2025-09-03 04:00:00,170.6,0,-0.0008784773060029893,0,-0.0,0,137124.287365156,125266.1722593436
2025-09-04 04:00:00,171.66,0,0.006213364595545112,0,0.0,0,137124.287365156,126044.49665907926
2025-09-05 04:00:00,167.07,0,-0.026738902481649784,0,-0.0,0,137124.287365156,122674.2051545635
2025-09-08 04:00:00,168.325,0,0.007511821392230722,0,0.0,0,137124.287365156,123595.71187311846
2025-09-09 04:00:00,170.75,0,0.014406653794742486,0,0.0,0,137124.287365156,125376.31250458922
2025-09-10 04:00:00,177.27,0,0.038184480234260576,0,0.0,0,137124.287365156,130163.7418312652
2025-09-11 04:00:00,177.08,0,-0.001071811361200381,0,-0.0,0,137124.287365156,130024.2308539541
2025-09-12 04:00:00,177.8,0,0.004065958888637811,0,0.0,0,137124.287365156,130552.90403113302
2025-09-15 04:00:00,177.76,0,-0.0002249718785153343,0,-0.0,0,137124.287365156,130523.5332990675
2025-09-16 04:00:00,174.89,0,-0.016145364536453655,0,-0.0,0,137124.287365156,128416.18327336811
2025-09-17 04:00:00,170.21,0,-0.026759677511578595,0,-0.0,0,137124.287365156,124979.807621705
2025-09-18 04:00:00,176.22,0,0.035309323776511414,0,0.0,0,137124.287365156,129392.76011454588
2025-09-19 04:00:00,176.54,0,0.001815911928271463,0,0.0,0,137124.287365156,129627.72597106984
2025-09-22 04:00:00,183.6,0,0.03999093689815347,0,0.0,0,137124.287365156,134811.66018063002
2025-09-23 04:00:00,178.44,0,-0.028104575163398704,0,-0.0,0,137124.287365156,131022.83574418095
2025-09-24 04:00:00,176.87,0,-0.008798475678098994,0,-0.0,0,137124.287365156,129870.03451061022
2025-09-25 04:00:00,177.68,0,0.004579634759993123,0,0.0,0,137124.287365156,130464.7918349365
2025-09-26 04:00:00,178.19,0,0.0028703286807743034,0,0.0,0,137124.287365156,130839.26866877158
2025-09-29 04:00:00,181.83,0,0.020427633424995983,0,0.0,0,137124.287365156,133512.00528673182
2025-09-30 04:00:00,186.54,0,0.025903316284441313,0,0.0,0,137124.287365156,136970.40898744404
2025-10-01 04:00:00,187.245,0,0.0037793502733998174,0,0.0,0,137124.287365156,137488.06814009842
2025-10-02 04:00:00,188.91,0,0.008892093246815724,0,0.0,0,137124.287365156,138710.62486232474
2025-10-03 04:00:00,187.63,0,-0.006775713302630937,0,-0.0,0,137124.287365156,137770.76143622882
2025-10-06 04:00:00,185.51,0,-0.011298832809252257,0,-0.0,0,137124.287365156,136214.1126367575
2025-10-07 04:00:00,185.005,0,-0.0027222252169694094,0,-0.0,0,137124.287365156,135843.3071444306
2025-10-08 04:00:00,189.09,0,0.02208048431123477,0,0.0,0,137124.287365156,138842.79315661945
2025-10-09 04:00:00,192.555,0,0.018324607329842868,0,0.0,0,137124.287365156,141387.0328217931
2025-10-10 04:00:00,183.15,0,-0.04884318766066842,0,-0.0,0,137124.287365156,134481.23944489317
2025-10-13 04:00:00,188.31,0,0.02817362817362823,0,0.0,0,137124.287365156,138270.06388134227
2025-10-14 04:00:00,180.03,0,-0.04397004938664972,0,-0.0,0,137124.287365156,132190.3223437844
2025-10-15 04:00:00,179.87,0,-0.0008887407654279977,0,-0.0,0,137124.287365156,132072.83941552244
2025-10-16 04:00:00,181.84,0,0.010952354478234172,0,0.0,0,137124.287365156,133519.34796974814
2025-10-17 04:00:00,183.165,0,0.0072866256049273215,0,0.0,0,137124.287365156,134492.25346941772
2025-10-20 04:00:00,182.55,0,-0.0033576283678649066,0,-0.0,0,137124.287365156,134040.67846391074
2025-10-21 04:00:00,181.13,0,-0.007778690769652208,0,-0.0,0,137124.287365156,132998.01747558557
2025-10-22 04:00:00,180.34,0,-0.0043615083089493245,0,-0.0,0,137124.287365156,132417.945517292
2025-10-23 04:00:00,182.12,0,0.009870245092602925,0,0.0,0,137124.287365156,133724.94309420662
2025-10-24 04:00:00,186.29,0,0.022896990994948352,0,0.0,0,137124.287365156,136786.84191203467
2025-10-27 04:00:00,191.44,0,0.027645069515271903,0,0.0,0,137124.287365156,140568.32366546738
2025-10-28 04:00:00,201.05,0,0.050198495612202354,0,0.0,0,137124.287365156,147624.642044203
2025-10-29 04:00:00,207.035,0,0.029768714250186346,0,0.0,0,137124.287365156,152019.23782950293
2025-10-30 04:00:00,202.9,0,-0.01997246842321343,0,-0.0,0,137124.287365156,148983.03840223223
2025-10-31 04:00:00,202.49,0,-0.0020206998521439257,0,-0.0,0,137124.287365156,148681.98839856088
2025-11-03 05:00:00,207.0,0,0.0222727048249296,0,0.0,0,137124.287365156,151993.53843894563
2025-11-04 05:00:00,198.6,0,-0.04057971014492756,0,-0.0,0,137124.287365156,145825.6847051913
2025-11-05 05:00:00,195.175,0,-0.01724572004028191,0,-0.0,0,137124.287365156,143310.81577208315
2025-11-06 05:00:00,188.14,0,-0.03604457538106842,0,-0.0,0,137124.287365156,138145.23827006388
2025-11-07 05:00:00,188.205,0,0.0003454874029980015,0,0.0,0,137124.287365156,138192.96570967036
2025-11-10 05:00:00,199.045,0,0.05759676948008807,0,0.0,0,137124.287365156,146152.43409941994
2025-11-11 05:00:00,193.265,0,-0.029038659599588068,0,-0.0,0,137124.287365156,141908.36331595565
2025-11-12 05:00:00,193.86,0,0.003078674359040745,0,0.0,0,137124.287365156,142345.25295542993
2025-11-13 05:00:00,186.97,0,-0.03554111214278355,0,-0.0,0,137124.287365156,137286.1443571481
2025-11-14 05:00:00,190.285,0,0.017730117131090628,0,0.0,0,137124.287365156,139720.24377707616
2025-11-17 05:00:00,186.67,0,-0.01899781906088238,0,-0.0,0,137124.287365156,137065.86386665687
2025-11-18 05:00:00,181.26,0,-0.0289816253281191,0,-0.0,0,137124.287365156,133093.47235479846
2025-11-19 05:00:00,186.7,0,0.030012137261392402,0,0.0,0,137124.287365156,137087.891915706
2025-11-20 05:00:00,180.92,0,-0.030958757364756284,0,-0.0,0,137124.287365156,132843.82113224172
2025-11-21 05:00:00,178.93,0,-0.010999336723413577,0,-0.0,0,137124.287365156,131382.62721198326
2025-11-24 05:00:00,182.835,0,0.02182417705247852,0,0.0,0,137124.287365156,134249.94492987735
2025-11-25 05:00:00,177.8,0,-0.027538490989143183,0,-0.0,0,137124.287365156,130552.90403113297
2025-11-26 05:00:00,180.18,0,0.013385826771653564,0,0.0,0,137124.287365156,132300.46258903004
2025-11-28 05:00:00,176.95,0,-0.017926517926518004,0,-0.0,0,137124.287365156,129928.77597474115
2025-12-01 05:00:00,179.965,0,0.01703871150042402,0,0.0,0,137124.287365156,132142.594904178
2025-12-02 05:00:00,181.33,0,0.007584808157141687,0,0.0,0,137124.287365156,133144.87113591307
2025-12-03 05:00:00,179.515,0,-0.010009375172337909,0,-0.0,0,137124.287365156,131812.17416844112
2025-12-04 05:00:00,183.45,0,0.021920173801632137,0,0.0,0,137124.287365156,134701.51993538436
2025-12-05 05:00:00,182.355,0,-0.005968928863450573,0,-0.0,0,137124.287365156,133897.4961450914
2025-12-08 05:00:00,185.575,0,0.017657865153135388,0,0.0,0,137124.287365156,136261.84007636388
2025-12-09 05:00:00,184.98,0,-0.003206250841977676,0,-0.0,0,137124.287365156,135824.95043688963
2025-12-10 05:00:00,183.75,0,-0.006649367499189096,0,-0.0,0,137124.287365156,134921.8004258756
2025-12-11 05:00:00,180.99,0,-0.01502040816326522,0,-0.0,0,137124.287365156,132895.21991335633
2025-12-12 05:00:00,175.065,0,-0.0327366152826124,0,-0.0,0,137124.287365156,128544.68022615461
2025-12-15 05:00:00,176.1,0,0.0059120897952189555,0,0.0,0,137124.287365156,129304.64791834935
2025-12-16 05:00:00,177.515,0,0.00803520726859741,0,0.0,0,137124.287365156,130343.6375651663
2025-12-17 05:00:00,170.98,0,-0.036813790383911194,0,-0.0,0,137124.287365156,125545.19421396578
2025-12-18 05:00:00,173.985,0,0.01757515498888762,0,0.0,0,137124.287365156,127751.67046038623
2025-12-19 05:00:00,181.0,0,0.0403195677788315,0,0.0,0,137124.287365156,132902.5625963727
2025-12-22 05:00:00,183.675,0,0.014779005524861999,0,0.0,0,137124.287365156,134866.7303032528
2025-12-23 05:00:00,189.2,0,0.030080304886348053,0,0.0,0,137124.287365156,138923.56266979955
2025-12-24 05:00:00,188.625,0,-0.0030391120507399227,0,-0.0,0,137124.287365156,138501.35839635803
2025-12-26 05:00:00,190.43,0,0.009569251159708525,0,0.0,0,137124.287365156,139826.7126808136
2025-12-29 05:00:00,188.23,0,-0.01155280155437699,0,-0.0,0,137124.287365156,138211.32241721125
2025-12-30 05:00:00,187.515,0,-0.0037985443340594616,0,-0.0,0,137124.287365156,137686.3205815405
2025-12-31 05:00:00,186.52,0,-0.00530624216729314,0,-0.0,0,137124.287365156,136955.72362141128
2026-01-02 05:00:00,188.825,0,0.012357924083208127,0,0.0,0,137124.287365156,138648.21205668553
2026-01-05 05:00:00,188.13,0,-0.003680656692704898,0,-0.0,0,137124.287365156,138137.8955870475
2026-01-06 05:00:00,187.255,0,-0.004651039175038507,0,-0.0,0,137124.287365156,137495.41082311477
2026-01-07 05:00:00,189.17,0,0.010226696216389275,0,0.0,0,137124.287365156,138901.53462075038
2026-01-08 05:00:00,185.09,0,-0.021567901887191376,0,-0.0,0,137124.287365156,135905.71995006973
2026-01-09 05:00:00,184.82,0,-0.0014587497973959085,0,-0.0,0,137124.287365156,135707.4675086276
2026-01-12 05:00:00,184.88,0,0.0003246401904555274,0,0.0,0,137124.287365156,135751.52360672585
2026-01-13 05:00:00,185.79,0,0.004922111639982685,0,0.0,0,137124.287365156,136419.7077612159
2026-01-14 05:00:00,183.3,0,-0.013402228322299314,0,-0.0,0,137124.287365156,134591.37969013874
2026-01-15 05:00:00,187.15,0,0.021003818876159208,0,0.0,0,137124.287365156,137418.3126514428
2026-01-16 05:00:00,186.12,0,-0.005503606732567445,0,-0.0,0,137124.287365156,136662.01630075625
2026-01-20 05:00:00,178.15,0,-0.04282183537502682,0,-0.0,0,137124.287365156,130809.89793670604
2026-01-21 05:00:00,183.3,0,0.028908223407241085,0,0.0,0,137124.287365156,134591.3796901387
2026-01-22 05:00:00,184.84,0,0.008401527550463639,0,0.0,0,137124.287365156,135722.15287466033
2026-01-23 05:00:00,187.64,0,0.015148236312486407,0,0.0,0,137124.287365156,137778.10411924508
2026-01-26 05:00:00,186.41,0,-0.006555105521210747,0,-0.0,0,137124.287365156,136874.95410823106
2026-01-27 05:00:00,188.56,0,0.011533716002360528,0,0.0,0,137124.287365156,138453.63095675153
2026-01-28 05:00:00,191.52,0,0.015697921086126554,0,0.0,0,137124.287365156,140627.0651295983
2026-01-29 05:00:00,192.49,0,0.005064745196324161,0,0.0,0,137124.287365156,141339.3053821866
2026-01-30 05:00:00,191.13,0,-0.007065302093615333,0,-0.0,0,137124.287365156,140340.7004919597
2026-02-02 05:00:00,185.66,0,-0.028619264375032705,0,-0.0,0,137124.287365156,136324.25288200303
2026-02-03 05:00:00,180.28,0,-0.028977701174189407,0,-0.0,0,137124.287365156,132373.88941919373
2026-02-04 05:00:00,174.195,0,-0.03375305080985136,0,-0.0,0,137124.287365156,127905.86680373004
