date,close,portfolio_value,daily_returns,drawdown
2022-09-14 04:00:00,394.6,88372.30135268299,0.0038158229458153947,-0.12070771219109999
2022-09-15 04:00:00,390.12,87368.98683149692,-0.011353269133299593,-0.13069055418142916
2022-09-16 04:00:00,385.56,86347.75597957539,-0.011688711165795174,-0.14085166120729997
2022-09-19 04:00:00,388.55,87017.37884081341,0.007754953833385203,-0.13418900550393287
2022-09-20 04:00:00,384.09,86018.5434023112,-0.011478574186076562,-0.14412728123537677
2022-09-21 04:00:00,377.39,84518.05070321598,-0.01744382826941604,-0.15905697796198504
2022-09-22 04:00:00,374.22,83808.11609782318,-0.00839979861681539,-0.16612072999532046
2022-09-23 04:00:00,367.95,82403.92367643108,-0.01675485008818345,-0.18009225215589275
2022-09-26 04:00:00,364.31,81588.7306279674,-0.009892648457671016,-0.18820331127303525
2022-09-27 04:00:00,363.38,81380.45328316762,-0.002552770991737674,-0.19027564231120608
2022-09-28 04:00:00,370.53,82981.72534264982,0.019676371842148432,-0.17434320475967657
2022-09-29 04:00:00,362.79,81248.32034399356,-0.020888996842360785,-0.19159034694832533
2022-09-30 04:00:00,357.18,79991.93765116905,-0.015463491275944818,-0.20409118256567949
2022-10-03 04:00:00,366.61,82103.82513661204,0.026401254269555974,-0.1830781915012143
2022-10-04 04:00:00,377.97,84647.94410104812,0.030986607021085133,-0.1577645564543083
2022-10-05 04:00:00,377.09,84450.864462958,-0.0023282271079716477,-0.15972547184526598
2022-10-06 04:00:00,373.2,83579.68288094598,-0.010315839719960862,-0.1683936091984759
2022-10-07 04:00:00,362.79,81248.32034399356,-0.027893890675241062,-0.19159034694832533
2022-10-10 04:00:00,360.02,80627.96739227806,-0.007635271093470175,-0.19776277380395302
2022-10-11 04:00:00,357.74,80117.3519663173,-0.006332981501027679,-0.20284332731688837
2022-10-12 04:00:00,356.56,79853.08608796919,-0.0032984849331917365,-0.20547273659112686
2022-10-13 04:00:00,365.97,81960.4944907283,0.026391070226609914,-0.18450431178554716
2022-10-14 04:00:00,357.63,80092.71701155604,-0.022788753176489873,-0.20308844174075802
2022-10-17 04:00:00,366.82,82150.85550479262,0.025696949361071475,-0.18261024578291774
2022-10-18 04:00:00,371.13,83116.09782316582,0.011749631972084451,-0.17300621699311447
2022-10-19 04:00:00,368.5,82527.0984502374,-0.00708646565893345,-0.17886668003654427
2022-10-20 04:00:00,365.41,81835.08017558005,-0.008385345997286353,-0.18575216703433828
2022-10-21 04:00:00,374.29,83823.79288721671,0.024301469582113322,-0.16596474808922157
2022-10-24 04:00:00,378.87,84849.5028218221,0.012236501108765951,-0.1557590748044655
2022-10-25 04:00:00,384.92,86204.42533369167,0.0159685380209571,-0.14227778149163262
2022-10-26 04:00:00,382.02,85554.95834453104,-0.007534033045827893,-0.14873988903001545
2022-10-27 04:00:00,379.98,85098.09191077668,-0.005340034553164674,-0.1532856474363259
2022-10-28 04:00:00,389.02,87122.63728388427,0.023790725827675052,-0.13314169842012613
2022-10-31 04:00:00,386.21,86493.32616680104,-0.007223279008791383,-0.13940325779352458
2022-11-01 04:00:00,384.52,86114.84368001434,-0.004375857694000618,-0.14316910666934068
2022-11-02 04:00:00,374.87,83953.68628504883,-0.025096223863518174,-0.16467232658154518
2022-11-03 04:00:00,371.01,83089.22332706262,-0.010296902926347884,-0.17327361454642698
2022-11-04 04:00:00,376.35,84285.13840365494,0.014393143041966594,-0.16137442342402564
2022-11-07 05:00:00,379.95,85091.37328675088,0.009565563969708979,-0.15335249682465402
2022-11-08 05:00:00,382.0,85550.47926184718,0.005395446769311807,-0.14878445528890072
2022-11-09 05:00:00,374.13,83787.96022574577,-0.0206020942408377,-0.16632127816030484
2022-11-10 05:00:00,394.69,88392.45722476038,0.054954160318605894,-0.12050716402611583
2022-11-11 05:00:00,398.51,89247.96201737884,0.009678481846512321,-0.1119950085790049
2022-11-14 05:00:00,395.12,88488.7575024635,-0.008506687410604452,-0.11954898946007975
2022-11-15 05:00:00,398.49,89243.48293469498,0.008529054464466501,-0.11203957483789018
2022-11-16 05:00:00,395.45,88562.6623667473,-0.007628798715149654,-0.11881364618847068
2022-11-17 05:00:00,394.24,88291.67786437339,-0.003059805285118289,-0.1215099048510373
2022-11-18 05:00:00,396.03,88692.55576457942,0.004540381493506329,-0.11752122468079418
2022-11-21 05:00:00,394.59,88370.06181134105,-0.0036360881751381635,-0.12072999532054285
2022-11-22 05:00:00,399.9,89559.25826390756,0.013457006006234229,-0.10889765358646974
2022-11-23 05:00:00,402.42,90123.62268207473,0.00630157539384868,-0.10328230496690949
2022-11-25 05:00:00,402.33,90103.46680999732,-0.00022364693603704744,-0.10348285313189387
2022-11-28 05:00:00,395.91,88665.68126847623,-0.015957050182685784,-0.11778862223410647
2022-11-29 05:00:00,395.23,88513.39245722478,-0.0017175620721880946,-0.11930387503620998
2022-11-30 05:00:00,407.68,91301.62142793158,0.03150064519393769,-0.09156137888004978
2022-12-01 05:00:00,407.38,91234.43518767357,-0.0007358712715855864,-0.09222987276333083
2022-12-02 05:00:00,406.91,91129.17674460272,-0.0011537139771220506,-0.09327717984713757
2022-12-05 05:00:00,399.59,89489.83248230763,-0.017989235948981497,-0.10958843059919343
2022-12-06 05:00:00,393.83,88199.85666935412,-0.014414775144523051,-0.12242351315818789
2022-12-07 05:00:00,393.16,88049.8073994446,-0.0017012416524896379,-0.12391648283084877
2022-12-08 05:00:00,396.24,88739.58613276003,0.007833960728456768,-0.1170532789624974
2022-12-09 05:00:00,393.28,88076.6818955478,-0.0074702200686453946,-0.12364908527753637
2022-12-12 05:00:00,398.95,89346.50183642391,0.014417209113100071,-0.11101455088352608
2022-12-13 05:00:00,401.97,90022.84332168773,0.007569870911141807,-0.10428504579183095
2022-12-14 05:00:00,399.4,89447.2811968109,-0.006393511953628472,-0.11001181005860461
2022-12-15 05:00:00,389.63,87259.2493057422,-0.024461692538808144,-0.1317824275241214
2022-12-16 05:00:00,383.27,85834.90101227269,-0.01632317840002062,-0.14595449784967807
2022-12-19 05:00:00,380.02,85107.05007614441,-0.008479661857176413,-0.15319651491855513
2022-12-20 05:00:00,380.54,85223.50622592494,0.001368349034261307,-0.15203779218753477
2022-12-21 05:00:00,386.23,86497.80524948491,0.014952436011983039,-0.1393586915346391
2022-12-22 05:00:00,380.72,85263.81797007975,-0.014266110866581916,-0.15163669585756612
2022-12-23 05:00:00,382.91,85754.2775239631,0.005752258877915306,-0.14675669050961515
2022-12-27 05:00:00,381.4,85416.10678133118,-0.003943485414327208,-0.15012144305546282
2022-12-28 05:00:00,376.66,84354.56418525487,-0.012427897220765427,-0.16068364641130195
2022-12-29 05:00:00,383.44,85872.97321508556,0.01800031858970952,-0.14557568464915216
2022-12-30 05:00:00,382.43,85646.7795395503,-0.002634049655747983,-0.14782628072286474
2023-01-03 05:00:00,380.82,85286.21338349907,-0.0042099207698140795,-0.1514138645631392
2023-01-04 05:00:00,383.76,85944.63853802742,0.007720182763510275,-0.14486262450698584
2023-01-05 05:00:00,379.38,84963.7194302607,-0.011413383364602736,-0.15462263520288788
2023-01-06 05:00:00,388.08,86912.12039774255,0.0229321524592756,-0.13523631258773983
2023-01-09 05:00:00,387.86,86862.85048822002,-0.0005668934240362633,-0.13572654143547913
2023-01-10 05:00:00,390.58,87472.00573322584,0.007012839684422234,-0.12966553022706506
2023-01-11 05:00:00,395.52,88578.33915614082,0.012647857033130094,-0.1186576642823719
2023-01-12 05:00:00,396.96,88900.83310937921,0.00364077669902918,-0.11544889364262312
2023-01-13 05:00:00,398.5,89245.72247603691,0.003879484079000406,-0.11201729170844754
2023-01-17 05:00:00,397.77,89082.23595807579,-0.0018318695106650518,-0.11364396015776457
2023-01-18 05:00:00,391.49,87675.80399534176,-0.015788018201473242,-0.1276377654477795
2023-01-19 05:00:00,388.64,87037.5347128908,-0.007279879434979208,-0.1339884573389487
2023-01-20 05:00:00,395.88,88658.96264445042,0.018629065459036642,-0.1178554716224346
2023-01-23 05:00:00,400.63,89722.74478186868,0.011998585429928266,-0.10727098513715272
2023-01-24 05:00:00,400.2,89626.44450416556,-0.0010733095374784174,-0.1082291597031887
2023-01-25 05:00:00,400.35,89660.03762429456,0.0003748125937033109,-0.10789491276154806
2023-01-26 05:00:00,404.75,90645.43581474514,0.010990383414512195,-0.09809033580676074
2023-01-27 05:00:00,405.68,90853.71315954493,0.002297714638665793,-0.09601800476858968
2023-01-30 05:00:00,400.59,89713.78661650095,-0.012546834943798046,-0.10736011765492348
2023-01-31 05:00:00,406.48,91032.87646689959,0.01470331261389446,-0.09423535441317377
2023-02-01 05:00:00,410.8,92000.35832661472,0.010627829167486835,-0.08460904249392787
2023-02-02 05:00:00,416.78,93339.60404909075,0.014556962025316311,-0.07128373108719399
2023-02-03 05:00:00,412.35,92347.48723461437,-0.010629108882383775,-0.08115515743030943
2023-02-06 05:00:00,409.83,91783.1228164472,-0.006111313204801849,-0.08677050604986969
2023-02-07 05:00:00,415.19,92983.51697572338,0.013078593563184748,-0.07482674866858297
2023-02-08 05:00:00,410.65,91966.76520648571,-0.010934752763794964,-0.08494328943556839
2023-02-09 05:00:00,407.09,91169.4884887575,-0.008669183002556924,-0.09287608351716925
2023-02-10 05:00:00,408.04,91382.24491624116,0.002333636296642183,-0.0907591862201127
2023-02-13 05:00:00,412.83,92454.98521902715,0.011739045191647923,-0.08008556721705995
2023-02-14 05:00:00,412.64,92412.43393353042,-0.00046023787030968766,-0.08050894667647124
2023-02-15 05:00:00,413.98,92712.53247334948,0.003247382706475399,-0.07752300733114947
2023-02-16 05:00:00,408.28,91435.99390844755,-0.013768781100536476,-0.09022439111348801
2023-02-17 05:00:00,407.26,91207.56069157037,-0.0024982854903496943,-0.09249727031664334
2023-02-21 05:00:00,399.09,89377.85541521097,-0.020060894760104087,-0.1107025870713283
2023-02-22 05:00:00,398.54,89254.68064140466,-0.0013781352577111328,-0.11192815919067667
2023-02-23 05:00:00,400.66,89729.4634058945,0.005319415867917954,-0.10720413574882437
2023-02-24 05:00:00,396.38,88770.93971154708,-0.010682374082763624,-0.11674131515029973
2023-02-27 05:00:00,397.73,89073.27779270806,0.0034058226953932458,-0.11373309267553533
2023-02-28 05:00:00,396.26,88744.06521544389,-0.0036959746561737727,-0.11700871270361202
2023-03-01 05:00:00,394.74,88403.65493147004,-0.0038358653409378274,-0.12039574837890232
2023-03-02 05:00:00,397.81,89091.19412344352,0.0077772711151644636,-0.1135548276399938
2023-03-03 05:00:00,404.19,90520.02149959689,0.016037806993288273,-0.09933819105555186
2023-03-06 05:00:00,404.47,90582.72865717103,0.0006927435117149994,-0.09871426343115619
2023-03-07 05:00:00,398.27,89194.21302517244,-0.015328701757856167,-0.1125298036856297
2023-03-08 05:00:00,398.92,89339.7832123981,0.0016320586536771042,-0.1110814002718542
2023-03-09 05:00:00,391.56,87691.4807847353,-0.018449814499147732,-0.1274817835416806
2023-03-10 05:00:00,385.91,86426.13992654305,-0.01442946164061698,-0.14007175167680552
2023-03-13 04:00:00,385.36,86302.96515273672,-0.0014252027674847012,-0.1412973237961539
2023-03-14 04:00:00,391.73,87729.55298754816,0.016529997924019213,-0.1271029703411547
2023-03-15 04:00:00,389.28,87180.86535877452,-0.006254307814055671,-0.13256233705461606
2023-03-16 04:00:00,396.11,88710.4720953149,0.017545211672832073,-0.11734295964525254
2023-03-17 04:00:00,389.99,87339.87279405179,-0.01545025371740183,-0.1309802348641843
2023-03-20 04:00:00,393.74,88179.70079727673,0.00961563117003017,-0.12262406132317216
2023-03-21 04:00:00,398.91,89337.54367105618,0.013130492202976463,-0.11110368340129684
2023-03-22 04:00:00,392.11,87814.65555854162,-0.017046451580556954,-0.12625621142233212
2023-03-23 04:00:00,393.17,88052.04694078655,0.0027033230471043,-0.12389419970140592
2023-03-24 04:00:00,395.75,88629.84860700529,0.00656204695170004,-0.11814515230518974
2023-03-27 04:00:00,396.49,88795.57466630836,0.0018698673404928812,-0.11649620072642997
2023-03-28 04:00:00,395.6,88596.2554868763,-0.0022446972180888425,-0.11847939924683015
2023-03-29 04:00:00,401.35,89883.99175848787,0.014534883720930258,-0.10566659981727833
2023-03-30 04:00:00,403.7,90410.28397384216,0.005855238569826726,-0.10043006439824409
2023-03-31 04:00:00,409.39,91684.58299740213,0.014094624721327609,-0.08775096374534841
2023-04-03 04:00:00,410.95,92033.95144674371,0.003810547399790032,-0.08427479555228734
2023-04-04 04:00:00,408.67,91523.33602078295,-0.00554812020927109,-0.08935534906522269
2023-04-05 04:00:00,407.6,91283.70509719611,-0.002618249443316012,-0.09173964391559142
2023-04-06 04:00:00,409.19,91639.79217056348,0.003900883218841855,-0.08819662633420233
2023-04-10 04:00:00,409.61,91733.85290692467,0.0010264180454067073,-0.087260734897609
2023-04-11 04:00:00,409.72,91758.48786168594,0.00026854813114907117,-0.08701562047373934
2023-04-12 04:00:00,408.05,91384.4844575831,-0.004075954310260643,-0.09073690309067006
2023-04-13 04:00:00,413.47,92598.31586491088,0.01328268594534987,-0.0786594469327272
2023-04-14 04:00:00,412.46,92372.12218937562,-0.002442740706702029,-0.08091004300643989
2023-04-17 04:00:00,413.94,92703.57430798173,0.0035882267371383225,-0.07761213984892035
2023-04-18 04:00:00,414.21,92764.04192421393,0.0006522684447021199,-0.07701049535396742
2023-04-19 04:00:00,414.14,92748.3651348204,-0.00016899640279088857,-0.07716647726006631
2023-04-20 04:00:00,411.88,92242.2287915435,-0.005457091804703773,-0.08220246451411628
2023-04-21 04:00:00,412.2,92313.89411448536,0.0007769253180538449,-0.08148940437194996
2023-04-24 04:00:00,412.63,92410.19439218848,0.0010431829209121002,-0.08053122980591398
2023-04-25 04:00:00,406.08,90943.29481322225,-0.015873785231321103,-0.09512667959088184
2023-04-26 04:00:00,404.36,90558.09370240975,-0.0042356185973206895,-0.09895937785502595
2023-04-27 04:00:00,412.41,92360.92448266597,0.019908002769809308,-0.08102145865365318
2023-04-28 04:00:00,415.93,93149.24303502643,0.008535195557818565,-0.0731777970898233
2023-05-01 04:00:00,415.51,93055.18229866524,-0.0010097853004110702,-0.07411368852641664
2023-05-02 04:00:00,410.84,92009.31649198245,-0.011239200019253492,-0.08451990997615699
2023-05-03 04:00:00,408.02,91377.76583355729,-0.006863985979943532,-0.09080375247899819
2023-05-04 04:00:00,405.13,90730.5383857386,-0.007082986128130964,-0.09724357688793817
2023-05-05 04:00:00,412.63,92410.19439218848,0.01851257621010527,-0.08053122980591398
2023-05-08 04:00:00,412.74,92434.82934694976,0.00026658265273993287,-0.08028611538204422
2023-05-09 04:00:00,410.93,92029.47236405985,-0.004385327324708088,-0.08431936181117272
2023-05-10 04:00:00,412.85,92459.46430171102,0.004672328620446198,-0.08004100095817446
2023-05-11 04:00:00,412.13,92298.21732509183,-0.001743974809252813,-0.08164538627804885
2023-05-12 04:00:00,411.59,92177.28209262743,-0.0013102661781477787,-0.0828486752679547
2023-05-15 04:00:00,413.01,92495.29696318194,0.0034500352292330394,-0.07968447088709141
2023-05-16 04:00:00,410.25,91877.18355280839,-0.00668264690927578,-0.08583461461327635
2023-05-17 04:00:00,415.23,92992.47514109111,0.01213893967093238,-0.0747376161508122
2023-05-18 04:00:00,419.23,93888.29167786438,0.009633215326445566,-0.06582436437373262
2023-05-19 04:00:00,418.62,93751.67965600645,-0.0014550485413735714,-0.06718363526973725
2023-05-22 04:00:00,418.79,93789.75185881933,0.00040609622091647424,-0.06680482206921123
2023-05-23 04:00:00,414.09,92737.16742811073,-0.011222808567539988,-0.07727789290727993
2023-05-24 04:00:00,411.09,92065.30502553078,-0.007244801854669247,-0.08396283174008956
2023-05-25 04:00:00,414.65,92862.58174325898,0.008659904157240383,-0.07603003765848881
2023-05-26 04:00:00,420.02,94065.2154438771,0.012950681297479782,-0.06406399714775945
2023-05-30 04:00:00,420.18,94101.04810534803,0.0003809342412266492,-0.06370746707667618
2023-05-31 04:00:00,417.85,93579.23497267762,-0.0055452425151124585,-0.06889943623682493
2023-06-01 04:00:00,421.82,94468.33288542507,0.009501017111403387,-0.06005303384807359
2023-06-02 04:00:00,427.92,95834.45310400431,0.014461144564032136,-0.046460324888027316
2023-06-05 04:00:00,427.1,95650.8107139658,-0.0019162460272947879,-0.0482875415023285
2023-06-06 04:00:00,428.03,95859.08805876557,0.00217747600093654,-0.04621521046415755
2023-06-07 04:00:00,426.55,95527.63594015947,-0.0034577015629745356,-0.049513113621676985
2023-06-08 04:00:00,429.13,96105.43760637823,0.006048528894619709,-0.043764066225460696
2023-06-09 04:00:00,429.9,96277.88228970708,0.0017943280590964061,-0.0420482652583728
2023-06-12 04:00:00,433.8,97151.30341306102,0.009071877180739651,-0.033357844775720236
2023-06-13 04:00:00,436.66,97791.8122368539,0.006592899953895781,-0.026984869755108387
2023-06-14 04:00:00,437.18,97908.26838663443,0.0011908578756927302,-0.02582614702408803
2023-06-15 04:00:00,442.6,99122.09979396222,0.012397639416258821,-0.013748690866145052
2023-06-16 04:00:00,439.46,98418.88381259519,-0.007094441934026308,-0.020745593511152682
2023-06-20 04:00:00,437.18,97908.26838663443,-0.005188185500386799,-0.02582614702408803
2023-06-21 04:00:00,434.94,97406.61112604139,-0.0051237476554281125,-0.030817568019252617
2023-06-22 04:00:00,436.51,97758.2191167249,0.0036096932910285595,-0.027319116696748913
2023-06-23 04:00:00,433.21,97019.17047388696,-0.007559964261987018,-0.03467254941283948
2023-06-26 04:00:00,431.44,96622.77165636478,-0.004085778259966366,-0.03861666332419722
2023-06-27 04:00:00,436.17,97682.07471109918,0.010963285740775097,-0.028076743097800616
2023-06-28 04:00:00,436.39,97731.3446206217,0.000504390489946438,-0.02758651425006131
2023-06-29 04:00:00,438.11,98116.54573143422,0.003941428538692504,-0.02375381598591697
2023-06-30 04:00:00,443.28,99274.38860521365,0.011800689324598546,-0.012233438064041757
2023-07-03 04:00:00,443.79,99388.60521365226,0.0011505143475909474,-0.011096998462463925
2023-07-05 04:00:00,443.13,99240.79548508466,-0.0014871898871089417,-0.012567685005682283
